   623 0.000100 0.077500 0.096700 -0.999965 0.003619 0.007552 -0.000165 -0.914440 0.404722 0.008370 0.404706 0.914408 -0.008985
   621 0.000100 0.077500 0.096700 0.000165 0.914440 -0.404722 -0.999965 0.003619 0.007552 0.008370 0.404706 0.914408 0.994535
   633 -0.018400 0.044000 0.106300 0.007765 0.982238 -0.187478 -0.991061 -0.017318 -0.132279 -0.133176 0.186830 0.973323 -0.012043
   632 -0.018400 0.044000 0.106300 -0.991061 -0.017318 -0.132279 -0.007765 -0.982238 0.187478 -0.133176 0.186830 0.973323 -0.007005
   631 -0.018400 0.044000 0.106300 0.007765 0.982238 -0.187478 -0.991061 -0.017318 -0.132279 -0.133176 0.186830 0.973323 0.994538
   642 -0.036800 0.075300 0.092200 -0.024358 0.895478 -0.444439 -0.950569 -0.158379 -0.267084 -0.309557 0.415964 0.855072 0.001623
   643 -0.036800 0.075300 0.092200 -0.950569 -0.158379 -0.267084 0.024358 -0.895478 0.444439 -0.309557 0.415964 0.855072 -0.004088
   641 -0.036800 0.075300 0.092200 -0.024358 0.895478 -0.444439 -0.950569 -0.158379 -0.267084 -0.309557 0.415964 0.855072 1.001862
   713 -0.018500 0.010500 0.109600 -0.989925 -0.011993 -0.141087 0.013144 -0.999886 -0.007484 -0.140981 -0.009264 0.989969 -0.004324
   712 -0.018500 0.010500 0.109600 0.013144 -0.999886 -0.007484 0.989925 0.011993 0.141087 -0.140981 -0.009264 0.989969 -0.006793
   711 -0.018500 0.010500 0.109600 -0.989925 -0.011993 -0.141087 0.013144 -0.999886 -0.007484 -0.140981 -0.009264 0.989969 0.999218
   723 0.018600 0.010500 0.109600 0.988040 -0.007391 -0.154017 0.000909 0.999115 -0.042042 0.154192 0.041400 0.987173 -0.005719
   722 0.018600 0.010500 0.109600 0.000909 0.999115 -0.042042 -0.988040 0.007391 0.154017 0.154192 0.041400 0.987173 -0.006255
   721 0.018600 0.010500 0.109600 0.988040 -0.007391 -0.154017 0.000909 0.999115 -0.042042 0.154192 0.041400 0.987173 0.999507
   733 0.018600 -0.023300 0.105900 -0.035395 -0.972184 -0.231528 0.988070 0.000687 -0.154003 0.149879 -0.234217 0.960562 -0.002388
   732 0.018600 -0.023300 0.105900 0.988070 0.000687 -0.154003 0.035395 0.972184 0.231528 0.149879 -0.234217 0.960562 -0.003650
   731 0.018600 -0.023300 0.105900 -0.035395 -0.972184 -0.231528 0.988070 0.000687 -0.154003 0.149879 -0.234217 0.960562 1.000606
   743 -0.018500 -0.023700 0.105800 0.038400 -0.971908 -0.232209 0.993265 0.011623 0.115278 -0.109341 -0.235072 0.965808 -0.002756
   742 -0.018500 -0.023700 0.105800 0.993265 0.011623 0.115278 -0.038400 0.971908 0.232209 -0.109341 -0.235072 0.965808 -0.003059
   741 -0.018500 -0.023700 0.105800 0.038400 -0.971908 -0.232209 0.993265 0.011623 0.115278 -0.109341 -0.235072 0.965808 0.996822
   813 0.000100 0.144500 0.018700 -0.000326 0.254045 -0.967192 -0.999962 -0.008473 -0.001852 -0.008665 0.967155 0.254039 -0.003052
   812 0.000100 0.144500 0.018700 -0.999962 -0.008473 -0.001852 0.000326 -0.254045 0.967192 -0.008665 0.967155 0.254039 -0.006336
   811 0.000100 0.144500 0.018700 -0.000326 0.254045 -0.967192 -0.999962 -0.008473 -0.001852 -0.008665 0.967155 0.254039 0.998546
   822 0.000100 0.131600 0.050000 0.000701 0.501759 -0.865007 -1.000000 0.000495 -0.000434 0.000210 0.865008 0.501759 -0.003335
   823 0.000100 0.131600 0.050000 -1.000000 0.000495 -0.000434 -0.000701 -0.501759 0.865007 0.000210 0.865008 0.501759 -0.006803
   821 0.000100 0.131600 0.050000 0.000701 0.501759 -0.865007 -1.000000 0.000495 -0.000434 0.000210 0.865008 0.501759 0.998987
   913 0.033100 0.139700 0.017300 -0.004450 0.239542 -0.970876 -0.965343 0.252317 0.066695 0.260945 0.937525 0.230118 0.000168
   912 0.033100 0.139700 0.017300 -0.965343 0.252317 0.066695 0.004450 -0.239542 0.970876 0.260945 0.937525 0.230118 0.000553
   911 0.033100 0.139700 0.017300 -0.004450 0.239542 -0.970876 -0.965343 0.252317 0.066695 0.260945 0.937525 0.230118 0.999669
   923 0.063800 0.125300 0.013500 -0.024020 0.215359 -0.976240 -0.789827 0.594539 0.150655 0.612857 0.774679 0.155815 -0.004543
   922 0.063800 0.125300 0.013500 -0.789827 0.594539 0.150655 0.024020 -0.215359 0.976240 0.612857 0.774679 0.155815 0.000428
   921 0.063800 0.125300 0.013500 -0.024020 0.215359 -0.976240 -0.789827 0.594539 0.150655 0.612857 0.774679 0.155815 1.004589
   932 0.067100 0.108800 0.044400 0.172854 0.375086 -0.910732 -0.711685 0.686785 0.147753 0.680897 0.622614 0.385656 -0.007111
   933 0.067100 0.108800 0.044400 -0.711685 0.686785 0.147753 -0.172854 -0.375086 0.910732 0.680897 0.622614 0.385656 0.000451
   931 0.067100 0.108800 0.044400 0.172854 0.375086 -0.910732 -0.711685 0.686785 0.147753 0.680897 0.622614 0.385656 1.004785
   942 0.033800 0.127300 0.048600 0.054589 0.465697 -0.883259 -0.962831 0.258885 0.077037 0.264539 0.846224 0.462520 -0.004482
   943 0.033800 0.127300 0.048600 -0.962831 0.258885 0.077037 -0.054589 -0.465697 0.883259 0.264539 0.846224 0.462520 0.001149
   941 0.033800 0.127300 0.048600 0.054589 0.465697 -0.883259 -0.962831 0.258885 0.077037 0.264539 0.846224 0.462520 1.001827
  1013 0.000100 0.109300 0.077100 0.000900 0.759320 -0.650717 -0.999753 -0.013799 -0.017399 -0.022191 0.650573 0.759120 0.000588
  1012 0.000100 0.109300 0.077100 -0.999753 -0.013799 -0.017399 -0.000900 -0.759320 0.650717 -0.022191 0.650573 0.759120 0.007899
  1011 0.000100 0.109300 0.077100 0.000900 0.759320 -0.650717 -0.999753 -0.013799 -0.017399 -0.022191 0.650573 0.759120 1.000000
  1023 0.035800 0.104800 0.075000 0.004681 0.763373 -0.645940 -0.962098 0.179588 0.205223 0.272665 0.620497 0.735280 0.001584
  1022 0.035800 0.104800 0.075000 -0.962098 0.179588 0.205223 -0.004681 -0.763373 0.645940 0.272665 0.620497 0.735280 0.004900
  1021 0.035800 0.104800 0.075000 0.004681 0.763373 -0.645940 -0.962098 0.179588 0.205223 0.272665 0.620497 0.735280 1.007205
